PWS_ID,PWS_Name,County_Name,Primary_Source,Population,Number_of_Facilities,Population_Within,Percent_Below_Poverty_Line,Percent_Minority,Percent_AfricanAmerican,Percent_Hispanic,Owner_Type,Service_Connections_Count,Urban_Rural,Violations_Yes_HealthBased,All_Violations
5040044,OHIOVILLE BORO MUNI AUTH,Beaver,Ground water purchased,2645,7,561,3.921568627,2.852049911,1.782531194,0.178253119,Local government,998,Rural,3,6
5040048,FOREST BROOK MHP,Beaver,Surface water purchased,200,16,11,0,0,0,0,Private,131,Urban,0,1
5040049,WHISPERING WOODS,Beaver,Ground water,66,4,2,0,0,0,0,Private,38,Rural,0,8
5040050,PENN HILLS ESTATE OF ROCHESTER,Beaver,Ground water,27,7,4,0,0,0,0,Private,25,Urban,0,245
5040051,LITTLE CREEK ESTATES M H P,Beaver,Ground water,70,4,3,0,0,0,0,Private,35,Urban,0,6
5040055,VANPORT TWP MUNI AUTH,Beaver,Ground water,1450,9,858,3.496503497,3.03030303,1.981351981,0.699300699,Local government,314,Urban,0,0
5040056,SKY VIEW TERRACE,Beaver,Ground water,50,5,4,0,0,0,0,Private,30,Rural,1,30
5040059,GLASGOW MUNICIPAL WATER WORKS,Beaver,Ground water,55,5,9,0,0,0,0,Local government,19,Urban,1,60
5040063,CRESWELL HEIGHTS JT AUTH,Beaver,Ground water,15000,12,10004,3.108756497,3.738504598,1.569372251,1.079568173,Local government,5714,Urban,1,4
5040078,COLE MOBILE HOME PARK,Beaver,Ground water,70,5,1,0,0,0,0,Private,40,Rural,1,28
5040080,BADEN BORO WATER DEPT,Beaver,Surface water purchased,4377,4,3582,4.271356784,7.816862088,3.1546622,0.167504188,Local government,1644,Urban,0,13
5040085,NEW SEWICKLEY TWP MUNI AUTH,Beaver,Surface water purchased,2025,7,700,2.714285714,3.571428571,1.285714286,0.714285714,Local government,829,Urban,1,5
5040086,SHIPPINGPORT BORO WATER SYS,Beaver,Surface water purchased,222,3,47,2.127659574,6.382978723,0,2.127659574,Local government,97,Rural,2,8
5040087,MARION TWP WATER SYS,Beaver,Surface water purchased,700,4,141,4.964539007,1.418439716,0,0,Local government,121,Rural,0,4
5040847,LAKEVIEW PERSONAL CARE,Beaver,Ground water,101,6,1,0,0,0,0,Private,1,Rural,0,14
5100004,WOODBINE OAKS MHP,Butler,Ground water,80,7,2,0,0,0,0,Private,35,Rural,0,23
5100008,PORT O CALL MHP,Butler,Ground water,286,5,21,0,0,0,0,Public/Private,155,Rural,0,3
5100009,ROLLING VALLEY ESTATES,Butler,Ground water,180,6,5,0,0,0,0,Private,76,Urban,0,1
5100012,PA AMERICAN WATER CO BUTLER,Butler,Surface water,43044,10,37864,6.069089372,5.525036974,1.925311642,1.500105641,Private,16871,Rural,0,0
5100015,PINEHURST MANOR MHP,Butler,Ground water,95,4,3,0,0,0,0,Private,50,Rural,0,1
5100016,HY VUE ACRES MHP,Butler,Ground water,82,5,2,0,0,0,0,Private,23,Rural,0,6
5100017,BEACON LITE MOBILE ESTATES,Butler,Ground water,120,4,2,0,0,0,0,Private,51,Rural,3,37
5100018,SANDY HILL ESTATES,Butler,Ground water,300,7,11,0,0,0,0,Private,111,Rural,1,69
5100025,CONCORDIA LUTHERAN HOME,Butler,Ground water,950,6,12,0,0,0,0,Private,5,Urban,1,14
5100026,BERNIES MOBILE HOME PARK,Butler,Ground water,170,4,3,0,0,0,0,Private,75,Urban,0,36
5100029,CHICORA BORO WATER SUPPLY,Butler,Ground water,1100,6,61,3.278688525,1.639344262,0,1.639344262,Local government,480,Rural,1,5
5100033,EVANS CITY BOROUGH,Butler,Surface water purchased,2400,7,206,2.427184466,1.45631068,0,0,Local government,769,Urban,2,11
5100036,COYLEVILLE MOBILE COURT,Butler,Ground water,98,5,3,0,0,0,0,Private,34,Rural,2,15
5100037,CRYSTAL SPRINGS MHP,Butler,Ground water,34,5,11,0,9.090909091,0,0,Private,14,Rural,2,9
5100040,PINE VALLEY ESTATES,Butler,Ground water,98,12,4,0,0,0,0,Private,78,Rural,1,66
5100042,HARMONY BORO WATER AUTH,Butler,Surface water,6669,6,825,5.575757576,1.090909091,0,0.242424242,Local government,647,Urban,0,11
5100043,PERRY LAKE ESTATES,Butler,Ground water,44,6,1,0,0,0,0,Private,22,Rural,1,40
5100049,MARS BOROUGH WATER WORKS,Butler,Ground water,1956,10,292,2.054794521,6.849315068,1.02739726,1.369863014,Local government,635,Urban,1,8
5100050,CRANBERRY VILLAGE MHP,Butler,Surface water purchased,324,5,217,7.373271889,12.90322581,0.460829493,0,Private,141,Urban,0,3
5100054,LAKE ARTHUR ESTATES,Butler,Ground water,460,7,53,1.886792453,3.773584906,0,1.886792453,Private,309,Rural,3,15
5100055,ROBINSONS MOBILE HOME PARK,Butler,Ground water,36,9,3,0,0,0,0,Private,46,Rural,0,489
5100062,E J GULICK MHP,Butler,Ground water,78,3,4,0,0,0,0,Private,43,Rural,1,9
5100071,MAPLE MANOR MHP,Butler,Ground water,70,3,1,0,0,0,0,Private,30,Rural,1,15
5100079,SLIPPERY ROCK MUNI AUTH,Butler,Ground water,15778,9,5922,39.530564,11.04356636,3.951367781,1.28335022,Local government,1981,Urban,0,13
5100084,VILLA VISTA ESTATES,Butler,Ground water,230,8,20,0,0,0,0,Private,108,Urban,1,43
5100087,CUPEC MOBILE ESTATES,Butler,Ground water,68,3,1,0,0,0,0,Private,35,Rural,0,17
5100093,ZELIENOPLE BORO,Butler,Surface water purchased,4123,7,2378,5.803195963,1.093355761,0.084104289,0.252312868,Local government,1815,Urban,0,30
5100094,CRANBERRY TWP WTP,Butler,Surface water purchased,36930,15,29424,1.9439913,6.572865688,0.836052202,1.651712887,Local government,9900,Urban,0,1
5100099,MARION TWP WTP,Butler,Ground water,210,4,3,0,0,0,0,Local government,70,Rural,1,6
5100104,FRANKLIN MOBILE HOME VILLAGE,Butler,Ground water,150,7,5,0,0,0,0,Private,92,Urban,0,1
5100105,CORAL RIDGE ESTATES MHP,Butler,Ground water,200,5,2,0,0,0,0,Private,54,Urban,0,66
5100121,SUMMIT ACADEMY,Butler,Ground water,350,5,4,0,0,0,0,Private,4,Urban,2,14
5100125,PINE HAVEN HOME INC,Butler,Ground water,60,4,1,0,0,0,0,Private,5,Rural,0,48
5100126,WESLEYS HIDE AWAY MHP,Butler,Ground water,50,4,7,0,0,0,0,Private,22,Rural,0,1
5100132,COLONIAL GARDENS GUEST HOME,Butler,Ground water,28,3,1,0,0,0,0,Public/Private,1,Rural,0,38
5100133,CHERRY HILL CORP,Butler,Ground water,90,4,3,0,0,0,0,Private,1,Rural,1,9
5100135,SEVEN FIELDS BORO WATER DEPT,Butler,Surface water purchased,2800,4,2252,1.243339254,8.436944938,0.843694494,1.776198934,Local government,1375,Urban,0,11
5100140,SUTTON MHP,Butler,Ground water,125,4,8,0,0,0,0,Private,50,Rural,0,39
5100141,MUNICIPAL WATER AUTH ADAMS TWP,Butler,Surface water purchased,8590,9,882,1.360544218,6.689342404,0.453514739,1.133786848,Local government,2800,Urban,0,1
5100143,YOUNGS MOBILE HOME PARK,Butler,Ground water,95,4,2,0,0,0,0,Private,37,Rural,0,6
5100145,STONEWORTH APTS WTP,Butler,Ground water,150,4,2,0,0,0,0,Private,5,Rural,0,62
5100147,PETROLEUM VALLEY RWA,Butler,Ground water purchased,2500,2,17,0,5.882352941,0,0,Local government,814,Rural,0,4
5100424,MEADOWS MANOR,Butler,Ground water,54,6,2,0,0,0,0,Private,3,Rural,2,15
5100869,BRADY HILLS MHP,Butler,Ground water,400,9,6,0,0,0,0,Private,175,Rural,1,9
5260004,BELLE VERNON BORO MUNI AUTH,Fayette,Surface water purchased,6000,6,2260,6.371681416,6.415929204,1.946902655,2.566371681,Local government,2377,Urban,4,39
5260005,PA-AMERICAN WATER-BROWNSVILLE,Fayette,Surface water,11890,9,8813,7.341427437,18.01883581,9.860433451,2.700555997,Private,5175,Rural,1,2
5260006,PLEASANT VALLEY WATER AUTH,Fayette,Surface water purchased,3630,8,2724,4.809104258,1.064610866,0.03671072,0.220264317,Local government,1528,Rural,1,10
5260007,FAIRCHANCE BORO WATER DEPT,Fayette,Surface water,2174,8,418,5.980861244,3.827751196,1.913875598,0.4784689,Local government,1201,Urban,4,23
5260009,MUNI AUTH OF WASHINGTON TWP,Fayette,Surface water,9100,11,2222,3.645364536,5.535553555,2.295229523,1.03510351,Local government,3321,Urban,5,16
5260011,INDIAN CREEK VALLEY WATER AUTH,Fayette,Surface water,7000,15,8363,5.404759058,1.674040416,0.071744589,0.275020926,Local government,2566,Rural,0,102
5260013,MASONTOWN MUNI WATER WORKS,Fayette,Surface water purchased,4275,5,3334,8.188362328,10.40791842,4.289142172,0.899820036,Local government,1875,Urban,1,10
5260014,NEWELL MUNI AUTH,Fayette,Surface water,520,3,154,4.545454545,8.441558442,3.246753247,1.948051948,Local government,264,Rural,2,23
5260017,POINT MARION BORO,Fayette,Surface water,1110,3,38,5.263157895,2.631578947,0,0,Local government,515,Rural,2,30
5260019,NORTH FAYETTE CNTY MUNI AUTH,Fayette,Surface water,35409,11,26897,5.394653679,4.851842213,1.899840131,0.672937502,Local government,14698,Rural,0,2
5260020,PA-AMERICAN WATER- UNIONTOWN,Fayette,Surface water purchased,23125,15,20012,8.869678193,14.49630222,8.74975015,0.879472317,Private,9132,Rural,0,0
5260022,PA-AMERICAN WATER CO-CONNELLSV,Fayette,Surface water purchased,11425,12,8726,7.586523035,8.022003209,2.658721063,1.879440752,Private,4687,Urban,0,0
5260027,ALBERT GALLATIN MUNI AUTH,Fayette,Surface water,2905,3,3732,5.010718114,1.580921758,0.375133976,0.857449089,Local government,1165,Rural,8,22
5260032,MOUNTAIN WATER ASSN,Fayette,Surface water purchased,3400,7,2640,5.946969697,2.007575758,0.984848485,0.568181818,Private,1474,Rural,0,7
5260034,JEFFERSON TOWNSHIP AUTHORITY,Fayette,Surface water purchased,1266,6,733,2.72851296,3.819918145,0.818553888,2.04638472,Local government,523,Rural,1,19
5260042,NEW MEADOW RUN,Fayette,Ground water,300,4,7,0,0,0,0,Public/Private,17,Rural,1,6
5260043,SPRING VALLEY,Fayette,Ground water,250,3,6,0,0,0,0,Public/Private,17,Rural,0,6
5260045,NEMACOLIN WOODLANDS,Fayette,Ground water,1300,10,55,5.454545455,0,0,0,Private,42,Rural,0,16
5260048,NATIONAL PIKE WATER AUTH,Fayette,Ground water,2800,4,27,3.703703704,3.703703704,0,3.703703704,Local government,911,Rural,0,11
5300005,MUN AUTH BORO OF CARMICHAELS,Greene,Surface water,4700,5,1458,5.212620027,4.115226337,0.205761317,1.714677641,Local government,1600,Rural,0,8
5300007,DUNKARD VALLEY JT MUNI AUTH,Greene,Surface water,1233,7,184,3.804347826,3.260869565,0.543478261,0.543478261,Local government,493,Rural,1,20
5300012,EAST DUNKARD WATER AUTHORITY,Greene,Surface water,3962,4,5618,4.30758277,3.11498754,0.284798861,0.872196511,Local government,1803,Rural,0,28
5300015,MT MORRIS WATER & SEWAGE AUTH,Greene,Surface water purchased,1500,5,102,2.941176471,1.960784314,0,0.980392157,Local government,464,Rural,5,9
5300017,SOUTHWESTERN PA WATER AUTH,Greene,Surface water,40000,12,33783,6.177663322,14.16096853,9.21765385,2.720303111,Local government,12187,Rural,2,7
5320006,BLAIRSVILLE MUNI AUTH,Indiana,Surface water,3600,7,3347,5.109052883,6.214520466,2.210935166,1.434120108,Local government,1859,Urban,1,43
5320007,ICMSA CHERRYTREE,Indiana,Surface water,400,5,63,4.761904762,4.761904762,1.587301587,1.587301587,Local government,156,Rural,13,42
5320009,CLYMER BORO MUNI AUTH,Indiana,Ground water,1700,4,53,3.773584906,3.773584906,0,1.886792453,Local government,774,Rural,0,5
5320010,GREEN TWP MUN AUTH BARR SLOPE,Indiana,Ground water,285,5,7,0,0,0,0,Local government,77,Rural,0,45
5320011,GREEN TWP MUN AUTH-COMMODORE,Indiana,Ground water,350,5,8,0,0,0,0,Local government,128,Rural,0,91
5320016,GLEN CAMPBELL WATER WORKS,Indiana,Ground water,260,3,13,0,0,0,0,Local government,110,Rural,0,44
5320025,PA AMERICAN WATER CO-INDIANA D,Indiana,Surface water,22360,3,18287,23.53037677,10.80549024,4.8668453,1.864712637,Private,7500,Urban,0,1
5320029,GREEN TOWNSHIP MA COOKPORT,Indiana,Ground water,285,4,36,5.555555556,5.555555556,2.777777778,2.777777778,Local government,150,Rural,0,235
5320034,ICMSA ROSSITER,Indiana,Surface water,500,3,13,0,0,0,0,Local government,183,Rural,4,9
5320040,CENTRAL INDIANA CO WATER AUTH,Indiana,Surface water,4635,5,2010,3.532338308,3.084577114,0.348258706,1.293532338,Local government,2135,Urban,0,6
5320041,ICMSA ARCADIA,Indiana,Surface water,100,4,5,0,0,0,0,Local government,29,Rural,9,19
5320042,ICMSA  PINE TOWNSHIP,Indiana,Ground water,1932,5,39,5.128205128,0,0,0,Local government,416,Rural,2,10
5320046,ICMSA LUCERNE,Indiana,Surface water purchased,625,2,46,4.347826087,0,0,0,Local government,248,Rural,0,4
5320048,ICMSA COY,Indiana,Surface water purchased,650,2,431,4.176334107,0.464037123,0,0.232018561,Local government,260,Rural,0,4
5320109,ICMSA  CROOKED CREEK,Indiana,Surface water,9400,14,1748,4.805491991,7.036613272,1.487414188,0.57208238,Local government,2921,Rural,0,41
5630030,BENTLEYVILLE MUNI AUTH,Washington,Surface water purchased,2600,3,2172,5.985267035,5.893186004,1.197053407,0.598526704,Local government,1087,Rural,0,8
5630039,AUTH OF BORO OF CHARLEROI,Washington,Surface water,27000,12,19172,7.656999791,12.59127895,8.413311079,1.324848738,Local government,12305,Rural,8,70
5630044,ELLSWORTH BORO WATER DEPT,Washington,Surface water purchased,1250,6,544,5.882352941,5.882352941,1.102941176,0.551470588,Local government,541,Urban,5,28
5630045,TRI CNTY JT MUNI AUTH,Washington,Surface water,10100,4,4440,5.09009009,5.765765766,2.725225225,1.036036036,Local government,3400,Rural,41,134
5630050,MARIANNA MUNI WATER WORKS,Washington,Surface water purchased,450,5,13,7.692307692,7.692307692,0,0,Local government,238,Rural,1,16
5630068,DONEGAL TOWNSHIP,Washington,Surface water purchased,820,2,26,3.846153846,3.846153846,0,0,Local government,306,Rural,6,22
5650012,LITTLE ACRES MHP,Westmoreland,Ground water,30,5,1,0,0,0,0,Private,16,Rural,0,23
5650017,SUN DIAL VILLAGE MHP,Westmoreland,Ground water,90,5,3,0,0,0,0,Private,53,Rural,0,89
5650021,PINEVIEW MANOR MHP,Westmoreland,Ground water,100,4,3,0,0,0,0,Private,56,Urban,0,38
5650026,PINE GARDEN APARTMENTS,Westmoreland,Ground water,40,6,1,0,0,0,0,Private,30,Rural,2,29
5650032,MAWC SWEENEY PLANT,Westmoreland,Surface water,150000,8,293771,4.501125026,8.03755306,4.269992613,1.132855183,Local government,43228,Rural,0,15
5650036,TORRANCE STATE HOSPITAL,Westmoreland,Surface water,997,4,33,6.060606061,9.090909091,6.060606061,3.03030303,State government,26,Rural,0,23
5650042,MEADOWS MOBILE HOME PARK,Westmoreland,Ground water,250,3,11,0,0,0,0,Private,119,Rural,6,87
5650049,DERRY BORO MUNI AUTH,Westmoreland,Surface water,6500,6,3807,5.043341214,4.412923562,0.761754662,0.840556869,Local government,2538,Rural,0,10
5650060,LATROBE MUNI AUTH,Westmoreland,Surface water,30000,5,16538,4.70431733,4.728504051,1.475390011,0.81025517,Local government,7756,Urban,0,11
5650069,HIGHRIDGE WATER AUTH,Westmoreland,Surface water,16000,11,18388,4.372416794,3.752447248,1.044159234,0.804872743,Local government,2850,Rural,1,5
5650070,NEW KENSINGTON MUNI AUTH,Westmoreland,Surface water,47800,3,31824,6.548516843,11.87468577,7.459778783,1.407742584,Local government,13831,Rural,0,4
5650080,LIGONIER TWP MUNI AUTH,Westmoreland,Surface water,3293,4,564,2.304964539,1.595744681,0,1.418439716,Local government,1317,Rural,0,4
5650081,YOUNGSTOWN BORO MUNI AUTH,Westmoreland,Surface water purchased,2715,3,377,5.570291777,2.652519894,0,1.591511936,Local government,821,Urban,0,12
5650095,HILLVIEW ESTATES,Westmoreland,Ground water,40,3,1,0,0,0,0,Private,23,Rural,0,267
5650098,FAIRFIELD MANOR MHP,Westmoreland,Ground water,92,4,1,0,0,0,0,Private,38,Rural,0,44
6120001,DRIFTWOOD BOROUGH,Cameron,Surface water,258,7,19,5.263157895,0,0,0,Local government,123,Rural,7,64
6120002,EMPORIUM WATER COMPANY,Cameron,Surface water,3300,5,1276,5.485893417,3.996865204,1.489028213,1.018808777,Private,1608,Urban,3,49
6160001,PA AMERICAN WATER CO CLARION,Clarion,Surface water,16600,4,7733,7.461528514,7.254623044,2.482865641,1.008664167,Private,4350,Rural,0,0
6160003,EAST BRADY WATER SYSTEM,Clarion,Ground water,1040,6,31,3.225806452,3.225806452,0,0,Local government,410,Rural,0,3
6160004,FOXBURG AREA WATER & SEWER AUT,Clarion,Ground water,925,6,20,5,0,0,0,Local government,116,Rural,0,28
6160005,KNOX WATER WORKS,Clarion,Ground water,1380,7,65,3.076923077,1.538461538,0,0,Local government,633,Rural,0,4
6160010,REDBANK VALLEY MUN AUTH,Clarion,Surface water,3150,6,23,4.347826087,4.347826087,0,0,Local government,1066,Rural,7,21
6160011,PERRYVILLE WATER ASSOCIATION,Clarion,Ground water,120,6,8,0,0,0,0,Private,67,Rural,1,6
6160012,RIMERSBURG BORO MUNI AUTH,Clarion,Ground water purchased,1873,3,137,2.919708029,2.189781022,0,0.729927007,Local government,797,Rural,0,1
6160013,ST PETERSBURG MUNICIPAL WATER,Clarion,Surface water,465,5,17,0,0,0,0,Local government,195,Rural,5,42
6160020,HARTZELL MOBILEHOME PARK,Clarion,Ground water,80,4,1,0,0,0,0,Private,43,Rural,0,22
6160026,HAWTHORN REDBANK REDBANK MA,Clarion,Surface water,1500,6,39,2.564102564,2.564102564,0,0,Local government,466,Rural,2,21
6160027,CORNER WATER SUPPLY & SERVICE,Clarion,Ground water,2200,4,63,1.587301587,3.174603175,1.587301587,0,Private,380,Urban,0,1
6160030,FRYBURG WATER COMPANY,Clarion,Ground water,490,4,55,3.636363636,1.818181818,0,0,Private,187,Rural,0,0
6160039,LUCINDA WATER CO,Clarion,Ground water,300,4,78,2.564102564,2.564102564,0,0,Private,55,Rural,0,1
6160043,FARMINGTON TOWNSHIP,Clarion,Surface water purchased,1150,3,72,6.944444444,0,0,0,Local government,460,Rural,0,7
6170004,BURNSIDE BORO WATER SYSTEM,Clearfield,Ground water,325,10,45,2.222222222,2.222222222,0,0,Local government,128,Rural,0,51
6170008,CLEARFIELD MUNICIPAL AUTH,Clearfield,Surface water,14000,12,7479,5.415162455,3.650220618,0.334269287,1.711458751,Local government,5551,Rural,2,9
6170013,PIKE TWP MUNICIPAL AUTHORITY,Clearfield,Surface water,4500,8,1009,3.96432111,2.576808722,0.297324083,0.693756194,Local government,1956,Rural,0,7
6170016,CITY OF DUBOIS WATER DEPART,Clearfield,Surface water,7500,3,7924,5.489651691,7.306915699,1.691065119,3.394750126,Local government,4382,Urban,0,5
6170018,COUNTRY PLACE MHP,Clearfield,Ground water,225,7,8,0,0,0,0,Private,90,Rural,1,29
6170021,GRAMPIAN BORO PENN TWP MA,Clearfield,Surface water purchased,1400,3,384,3.125,2.083333333,0.260416667,1.041666667,Local government,485,Rural,0,0
6170023,HOUTZDALE MUNICIPAL AUTHORITY,Clearfield,Surface water,8410,13,4998,3.421368547,21.82873149,13.16526611,6.442577031,Local government,2729,Rural,0,5
6170024,HUSTON TWP MUNI AUTH,Clearfield,Surface water purchased,960,7,75,2.666666667,2.666666667,0,1.333333333,Local government,320,Rural,0,3
6170025,IRVONA MUNICIPAL AUTHORITY,Clearfield,Surface water,1980,6,160,3.75,1.875,0.625,1.25,Local government,581,Rural,0,51
6170034,UNION TWP MUNICIPAL AUTHORITY,Clearfield,Surface water purchased,450,4,1131,3.094606543,2.387267905,0.265251989,1.061007958,Local government,240,Rural,0,0
6170036,BRADY TWP WATER ASSOCIATION,Clearfield,Ground water,1570,7,1327,3.391107762,2.034664657,0.301431801,0.979653353,Private,900,Rural,1,2
6170040,WESTOVER MUNICIPAL AUTHORITY,Clearfield,Surface water,456,3,16,0,0,0,0,Local government,160,Rural,3,107
6170041,COOPER TWP MUNICIPAL AUTH,Clearfield,Surface water,3700,5,1268,4.416403785,2.129337539,0,1.025236593,Local government,1545,Rural,0,22
6170045,COVINGTON KARTHAUS GIRARD A A,Clearfield,Ground water,1700,6,115,3.47826087,8.695652174,3.47826087,3.47826087,Local government,670,Rural,0,9
6170048,AQUA PA INC TREASURE LAKE DIV,Clearfield,Ground water,4155,20,1759,2.615122229,3.638430927,0,2.274019329,Private,1869,Rural,1,7
6170052,BECCARIA COALPORT IRVONA M A,Clearfield,Ground water,1850,4,384,3.385416667,6.770833333,3.90625,2.083333333,Local government,646,Rural,0,6
6170053,SANDY TOWNSHIP,Clearfield,Surface water purchased,1828,2,738,4.60704607,0.135501355,0,0,Local government,800,Rural,0,3
6170345,QUEHANNA MOTIVATIONAL BOOTCAMP,Clearfield,Ground water,430,4,1,0,0,0,0,State government,5,Rural,0,24
6200002,MITCHELL LAKE MOBILE HOME PARK,Crawford,Ground water,100,7,1,0,0,0,0,Private,75,Rural,0,5
6200003,CAMBRIDGE AREA JOINT AUTH,Crawford,Surface water purchased,225,13,7,0,0,0,0,Local government,84,Rural,1,7
6200004,CAMBRIDGE SPRINGS BOROUGH,Crawford,Surface water,2363,3,78,3.846153846,8.974358974,6.41025641,1.282051282,Local government,713,Urban,0,25
6200006,SUGARCREEK MHP,Crawford,Ground water,50,5,1,0,0,0,0,Private,24,Rural,0,59
6200008,COCHRANTON BORO WATER DEPT,Crawford,Ground water,1400,6,75,1.333333333,4,0,1.333333333,Local government,583,Rural,0,10
6200010,HARDWOOD ESTATES,Crawford,Ground water,61,3,4,0,0,0,0,Private,29,Urban,3,285
6200013,PENN LAKE VILLAGE MHP,Crawford,Ground water,50,3,1,0,0,0,0,Private,47,Rural,2,21
6200014,AQUA PA CRAWFORD DIV,Crawford,Ground water,1240,8,312,3.525641026,3.525641026,0.641025641,0.320512821,Private,1152,Urban,1,1
6200015,CONNEAUT LAKE BOROUGH WTP,Crawford,Ground water,780,5,40,2.5,2.5,0,0,Local government,380,Urban,0,4
6200018,CONNEAUT LAKE PARK WATER,Crawford,Ground water,250,4,24,4.166666667,4.166666667,0,0,Private,200,Rural,0,12
6200020,HYDETOWN PARK EAST,Crawford,Ground water,20,3,1,0,0,0,0,Private,15,Rural,1,18
6200023,COUNTRY ACRES TRAILER COURT,Crawford,Ground water,70,3,1,0,0,0,0,Private,40,Rural,0,144
6200027,LINESVILLE MUNICIPAL AUTHORITY,Crawford,Ground water,1600,10,68,2.941176471,1.470588235,0,0,Local government,550,Rural,0,3
